Gene ID	Gene Name	g2_g1.p-value	g2_g1.log2foldchange
AFUA_2G11600		NA	-0.4
AFUA_2G11610		0.0316380046098234	-2.2
AFUA_2G11620		0.0583750061151389	-2.1
AFUA_2G11625	AFUA_2G11625	NA	0
AFUA_2G11630		NA	-0.2
AFUA_2G11640		0.336407979268354	0.8
AFUA_2G11650		0.223573769017587	0.9
AFUA_2G11660		0.120546097202372	1
AFUA_2G11670		NA	0.6
AFUA_2G11680		NA	0.9
AFUA_2G11700		NA	0.5
AFUA_2G11710		NA	0.2
AFUA_2G11720		0.262520207454188	-0.7
AFUA_2G11730		NA	0.8
AFUA_2G11740		0.495289235706361	-0.5
AFUA_2G11750		0.164949055345293	1
AFUA_2G11760		0.194436003525501	-0.8
AFUA_2G11770		0.0763641394194521	1.3
AFUA_2G11780		0.072806822025372	1.2
AFUA_2G11790		NA	-0.3
AFUA_2G11800		0.900717658610612	0.1
AFUA_2G11810		0.0597432593833102	1.7
AFUA_2G11830		0.0583750061151389	1.5
AFUA_2G11840		0.875094590355173	-0.2
AFUA_2G11850		0.170135549244027	1
AFUA_2G11860		0.89486987271085	0.1
AFUA_2G11870		NA	-1.1
AFUA_2G11880		0.497817714218681	-0.6
AFUA_2G11890		0.370170160326831	0.6
AFUA_2G11900		0.803602400698859	0.2
AFUA_2G11910		NA	-0.8
AFUA_2G11920		NA	-1
AFUA_2G11940		0.770599877615905	-0.2
AFUA_2G11960		0.1554979559295	-0.9
AFUA_2G11970		0.362493443225466	0.7
AFUA_2G11990		0.653635589071409	-0.5
AFUA_2G12000		NA	0.3
AFUA_2G12010		0.1554979559295	1.1
AFUA_2G12020		NA	0.5
AFUA_2G12030		0.589038065721365	-0.4
AFUA_2G12040		NA	-0.3
AFUA_2G12050		0.729608813675147	-0.3
AFUA_2G12060		0.967900202669875	0
AFUA_2G12070		0.967900202669875	0
AFUA_2G12080		0.805272565904736	0.2
AFUA_2G12100		0.0889814335885365	1.3
AFUA_2G12110		0.329306466660795	-0.7
AFUA_2G12120		0.0301582223433096	1.8
AFUA_2G12130		0.27992156177113	0.7
AFUA_2G12140		0.319029969371843	0.7
AFUA_2G12150		0.0662358078547152	1.6
AFUA_2G12160		0.735795781266683	-0.3
AFUA_2G12170		0.221938288804774	1
AFUA_2G12180		NA	0.3
AFUA_2G12190		0.167342138042212	1
AFUA_2G12200		0.182287096006905	-1.2
AFUA_2G12210		0.980723163805084	0
AFUA_2G12220		0.973728213884746	0
AFUA_2G12230		0.963810511585429	0
AFUA_2G12250		NA	-0.1
AFUA_2G12260		0.410753544068658	0.6
AFUA_2G12280		NA	-0.4
AFUA_2G12300		0.0886632771629538	-1.3
AFUA_2G12310		0.572640350765644	0.5
AFUA_2G12320		NA	-0.1
AFUA_2G12330		0.858399939984256	-0.1
AFUA_2G12340		NA	-0.3
AFUA_2G12350		NA	0.4
AFUA_2G12360		0.778134254756825	-0.3
AFUA_2G12370		0.0984066788593905	1.4
AFUA_2G12380		0.385299484750252	0.7
AFUA_2G12390		0.622719388646128	0.3
AFUA_2G12400		0.219662391407838	0.9
AFUA_2G12410		0.819129955310034	-0.2
AFUA_2G12420		0.323652077645746	0.8
AFUA_2G12430		0.317397100384478	0.7
AFUA_2G12440		0.194436003525501	1
AFUA_2G12450		0.362493443225466	0.6
AFUA_2G12460		0.0565497284565494	1.4
AFUA_2G12470		0.222581792937013	1.1
AFUA_2G12480		0.770058530938305	0.2
AFUA_2G12490		0.766756436669998	-0.3
AFUA_2G12500		NA	0
AFUA_2G12510		NA	-1.4
AFUA_2G12520		0.608776422387744	0.4
AFUA_2G12530		0.403822414324348	-0.6
AFUA_2G12540		0.430361141492375	-0.7
AFUA_2G12550		NA	0
AFUA_2G12560		0.232173883892072	-0.7
AFUA_2G12570		NA	0.1
AFUA_2G12580		0.80536314174781	0.2
AFUA_2G12590		0.810734414650355	-0.3
AFUA_2G12600		NA	-0.7
AFUA_2G12610		0.606826819896927	0.4
AFUA_2G12630		NA	-0.7
AFUA_2G12640		NA	-0.1
AFUA_2G12650		NA	0.1
AFUA_2G12660		NA	-0.3
AFUA_2G12680		NA	0
AFUA_2G12690		NA	-0.9
AFUA_2G12700		NA	0.2
AFUA_2G12710		NA	1
AFUA_2G12720		NA	-0.6
AFUA_2G12730		0.0984559319973033	-1.8
AFUA_2G12740		NA	-1.3
AFUA_2G12760		NA	-1.5
AFUA_2G12770		NA	-1.5
AFUA_2G12780		NA	-0.7
AFUA_2G12790		NA	0.1
AFUA_2G12800		NA	0
AFUA_2G12810		NA	0.5
AFUA_2G12820		NA	0
AFUA_2G12830		NA	-0.2
AFUA_2G12850		NA	-0.5
AFUA_2G12860		0.817415794290937	0.2
AFUA_2G12870		0.699659840882104	-0.3
AFUA_2G12880		0.0420151115209641	1.6
AFUA_2G12890		0.0762566523216354	1.4
AFUA_2G12900		0.80536314174781	0.2
AFUA_2G12910		0.513300645629464	0.5
AFUA_2G12920		0.224793259674436	0.9
AFUA_2G12930		0.936389410855894	0.1
AFUA_2G12940		0.681120588903069	0.4
AFUA_2G12950		NA	0.5
AFUA_2G12960		0.712284779616591	-0.3
AFUA_2G12970		0.161010723269254	1.1
AFUA_2G12980		0.766714940393294	-0.2
AFUA_2G12990		0.437329469900312	0.6
AFUA_2G13000		0.654481259932608	0.4
AFUA_2G13010		0.675852348283668	0.4
AFUA_2G13020		0.0391765938203073	1.7
AFUA_2G13025		NA	1.1
AFUA_2G13030		0.350661613024934	-0.8
AFUA_2G13040		0.323652077645746	0.7
AFUA_2G13050		NA	0.3
AFUA_2G13060		0.0730611205692908	1.5
AFUA_2G13070		NA	0.1
AFUA_2G13080		0.0620595755136471	1.4
AFUA_2G13090		0.27838597326926	0.8
AFUA_2G13100		0.678469523952547	0.5
AFUA_2G13110		0.0264337995183908	1.9
AFUA_2G13120		0.0428329800218122	1.6
AFUA_2G13130		0.283364897053338	0.8
AFUA_2G13140		NA	-1
AFUA_2G13150		NA	-0.6
AFUA_2G13160		NA	-0.7
AFUA_2G13170		NA	-0.3
AFUA_2G13175		NA	0.3
AFUA_2G13180		NA	-0.6
AFUA_2G13190		NA	-0.7
AFUA_2G13200		0.368108489579526	-0.7
AFUA_2G13210		0.458760229007089	0.7
AFUA_2G13230		0.29576649459358	-0.7
AFUA_2G13240		0.250408743304633	-0.8
AFUA_2G13250		0.286921849233619	0.8
AFUA_2G13260		NA	-0.4
AFUA_2G13265		NA	-1.9
AFUA_2G13270		0.755946210905824	-0.3
AFUA_2G13280		NA	-0.7
AFUA_2G13290		0.274997170644123	0.7
AFUA_2G13295		NA	0.2
AFUA_2G13300		0.7998540627991	0.3
AFUA_2G13310		0.981918244177862	0
AFUA_2G13320		0.851608692577547	-0.2
AFUA_2G13330		NA	0.5
AFUA_2G13340		NA	0.8
AFUA_2G13350		NA	0.9
AFUA_2G13360		0.85712868759895	-0.2
AFUA_2G13370		0.557743773452883	0.4
AFUA_2G13380		0.210667711697156	0.9
AFUA_2G13390		NA	-0.5
AFUA_2G13400		0.901187834727249	0.1
AFUA_2G13410		0.977372256630342	0
AFUA_2G13420		NA	0.4
AFUA_2G13430		NA	-0.3
AFUA_2G13440		0.5229560211495	-0.6
AFUA_2G13450		NA	-0.1
AFUA_2G13460		NA	-1.1
AFUA_2G13470		0.978297267553555	0
AFUA_2G13480		0.88210616275086	-0.1
AFUA_2G13490		0.425111454900369	-0.6
AFUA_2G13500		NA	-0.2
AFUA_2G13512		0.0829892674779636	-1.2
AFUA_2G13520		0.385252030722031	-0.5
AFUA_2G13530		0.979014638244117	0
AFUA_2G13540		0.363945661092018	0.6
AFUA_2G13550		NA	0
AFUA_2G13560		NA	-0.7
AFUA_2G13570		0.0632628446814052	1.6
AFUA_2G13580		0.628538578232614	-0.5
AFUA_2G13590		0.110192877191181	-1.1
AFUA_2G13600		0.488904199995083	-0.6
AFUA_2G13610		0.263263332428777	-0.9
AFUA_2G13615		0.216204892219677	-1
AFUA_2G13620		0.199772875733182	-1
AFUA_2G13630		0.965494881179345	0
AFUA_2G13640		0.908400906531585	-0.1
AFUA_2G13650		NA	-1.1
AFUA_2G13660		NA	-0.9
AFUA_2G13680		0.286363692700472	-0.6
AFUA_2G13690		0.177396894735721	-1.1
AFUA_2G13710		0.257791219275537	0.8
AFUA_2G13720		0.0218943301116714	1.8
AFUA_2G13730		0.984015228482401	0
AFUA_2G13740		0.773136121929734	-0.2
AFUA_2G13750		0.87184009033081	0.1
AFUA_2G13760		0.552925938728301	0.4
AFUA_2G13770		NA	0.7
AFUA_2G13780		0.890346561907516	0.1
AFUA_2G13790		NA	0.3
AFUA_2G13800		NA	-1.2
AFUA_2G13810		0.342382812683215	-0.8
AFUA_2G13820		0.867312018937511	0.1
AFUA_2G13830		0.171175818936999	-1.1
AFUA_2G13840		NA	0.4
AFUA_2G13850		0.653849962086853	-0.4
AFUA_2G13860		0.223522073637888	0.8
AFUA_2G13870		0.816454180468909	-0.2
AFUA_2G13880		0.951498422458859	0.1
AFUA_2G13890		0.374339842086402	0.6
AFUA_2G13910		NA	1.1
AFUA_2G13925	AFUA_2G13925	NA	0
AFUA_2G13930		NA	-0.1
AFUA_2G13940		NA	0.8
AFUA_2G13950		NA	-1.2
AFUA_2G13960		0.242656159676726	0.7
AFUA_2G13970		0.199772875733182	1.2
AFUA_2G13980		0.0348533346039705	1.7
AFUA_2G13990		0.842234430900419	0.2
AFUA_2G14000		NA	-1.8
AFUA_2G14010		NA	-0.4
AFUA_2G14020		NA	-0.3
AFUA_2G14030		0.0688829292327309	1.2
AFUA_2G14040		0.773013599782633	-0.3
AFUA_2G14060		0.0597072910123651	1.4
AFUA_2G14070		NA	0
AFUA_2G14080		0.542863541882672	0.5
AFUA_2G14090		0.194436003525501	1
AFUA_2G14100		0.234305938245101	-0.9
AFUA_2G14110		0.735602249528754	0.3
AFUA_2G14120		NA	-0.3
AFUA_2G14130		0.689418266309013	0.4
AFUA_2G14140		NA	-1.1
AFUA_2G14150		0.337466000747966	-0.9
AFUA_2G14160		0.391397542098219	-0.6
AFUA_2G14170		NA	-1.2
AFUA_2G14180		0.237456317737012	1
AFUA_2G14190		0.0434664469621252	1.5
AFUA_2G14200		0.373505502492769	0.7
AFUA_2G14210		0.732579511984526	0.3
AFUA_2G14220		NA	0.4
AFUA_2G14230		NA	-1.5
AFUA_2G14240		0.497249632100997	0.7
AFUA_2G14250		0.196330675367139	1.1
AFUA_2G14260		0.185355347148428	0.9
AFUA_2G14270		0.624405166531323	-0.3
AFUA_2G14280		0.0573706284743287	-1.4
AFUA_2G14290		0.105036515228644	-1.4
AFUA_2G14300		0.260586561343786	-1.2
AFUA_2G14310		NA	-0.9
AFUA_2G14320		NA	-1.1
AFUA_2G14330		0.0965798033660764	-1.8
AFUA_2G14340		0.0222380191755663	-2.5
AFUA_2G14350		NA	0.1
AFUA_2G14360		0.91012031991346	0.1
AFUA_2G14370		0.934383928702514	-0.1
AFUA_2G14380		NA	-0.6
AFUA_2G14390		NA	-0.9
AFUA_2G14400		NA	-0.7
AFUA_2G14410		NA	-0.3
AFUA_2G14420		NA	-2
AFUA_2G14430		NA	-2.4
AFUA_2G14440		NA	-3
AFUA_2G14450		NA	-2.5
AFUA_2G14460		NA	-1.1
AFUA_2G14470		NA	0.4
AFUA_2G14480		NA	0.1
AFUA_2G14490		NA	-1.1
AFUA_2G14497		NA	-0.1
AFUA_2G14510		NA	0.7
AFUA_2G14520		NA	-0.2
AFUA_2G14525		NA	-0.1
AFUA_2G14530		NA	-0.2
AFUA_2G14540		NA	-0.1
AFUA_2G14547		NA	-0.6
AFUA_2G14560		NA	-0.2
AFUA_2G14570		0.423938542723949	0.7
AFUA_2G14580		0.353307018532101	0.6
AFUA_2G14590		0.119592249396106	1.5
AFUA_2G14600		NA	1.2
AFUA_2G14610		NA	0.4
AFUA_2G14620		0.9134468071597	-0.1
AFUA_2G14625	AFUA_2G14625	NA	0
AFUA_2G14630		NA	-0.6
AFUA_2G14640		NA	-0.8
AFUA_2G14650		NA	-0.6
AFUA_2G14661		NA	-0.6
AFUA_2G14670		0.0963544788505897	1.2
AFUA_2G14680		0.835637934158193	-0.2
AFUA_2G14690		0.887633059092992	0.1
AFUA_2G14700		0.764111408220263	0.3
AFUA_2G14710		0.365217358021879	-0.6
AFUA_2G14720		0.78508015652282	0.3
AFUA_2G14730		NA	0.7
AFUA_2G14740		NA	-1.4
AFUA_2G14750		NA	-1.1
AFUA_2G14760		NA	0.3
AFUA_2G14770		0.771043270620459	-0.3
AFUA_2G14780		NA	0.2
AFUA_2G14790		NA	-1.1
AFUA_2G14800		0.183819459916451	-1.1
AFUA_2G14810		0.0765287811228934	1.5
AFUA_2G14820		0.820582895717322	0.2
AFUA_2G14830		0.723204279130458	-0.3
AFUA_2G14840		0.0972352044871219	-1.2
AFUA_2G14850		NA	-0.1
AFUA_2G14860		NA	0.6
AFUA_2G14870		0.124451922394931	-1.1
AFUA_2G14880		0.198324803633854	0.9
AFUA_2G14890		NA	0.7
AFUA_2G14900		0.598345041342645	-0.4
AFUA_2G14905		0.773746045323021	0.3
AFUA_2G14910		NA	-0.4
AFUA_2G14920		NA	0
AFUA_2G14930		NA	0.6
AFUA_2G14940		0.135352231473719	1.1
AFUA_2G14950		0.36691472818142	0.8
AFUA_2G14960		0.0264337995183908	1.5
AFUA_2G14970		NA	0.6
AFUA_2G14980		NA	1.1
AFUA_2G14990		NA	0.4
AFUA_2G15000		0.0891154164831382	1.7
AFUA_2G15010		0.977540909213603	0
AFUA_2G15020		NA	0.5
AFUA_2G15030		NA	0.4
AFUA_2G15040		NA	-0.1
AFUA_2G15050		0.237889032782312	-0.7
AFUA_2G15060		NA	-0.7
AFUA_2G15070		0.909121282725743	0.1
AFUA_2G15080		NA	0.7
AFUA_2G15085		NA	-0.9
AFUA_2G15090		NA	-0.6
AFUA_2G15100		NA	-0.7
AFUA_2G15110		NA	0.3
AFUA_2G15120		NA	0.1
AFUA_2G15130		0.94150476642747	0.1
AFUA_2G15140		0.897689322946822	-0.1
AFUA_2G15150		NA	0
AFUA_2G15160		0.0813353429523749	-1.4
AFUA_2G15165		0.634234703294995	0.4
AFUA_2G15170		NA	-0.7
AFUA_2G15180		0.85476815501506	-0.2
AFUA_2G15190		0.151178386803855	-1.1
AFUA_2G15200		NA	-1.3
AFUA_2G15210		NA	0.7
AFUA_2G15220		0.223522073637888	1
AFUA_2G15230		NA	-1
AFUA_2G15240		NA	-1.6
AFUA_2G15250		NA	-1.2
AFUA_2G15260		NA	-1.4
AFUA_2G15270		0.0730611205692908	-2
AFUA_2G15280		NA	-0.3
AFUA_2G15290		0.112929994719993	-1.8
AFUA_2G15312		NA	-1.3
AFUA_2G15320		NA	-2.3
AFUA_2G15330		NA	-0.6
AFUA_2G15340		NA	-1.4
AFUA_2G15350		NA	-1.3
AFUA_2G15360		NA	-0.6
AFUA_2G15370		0.981056456865599	0
AFUA_2G15380		NA	-0.8
AFUA_2G15390		NA	-0.5
AFUA_2G15400		NA	0
AFUA_2G15410		NA	0
AFUA_2G15420		0.711296868925579	-0.3
AFUA_2G15430		0.973985046377396	0
AFUA_2G15440		0.776497919363587	0.2
AFUA_2G15450		NA	-1.2
AFUA_2G15470		NA	-1.3
AFUA_2G15480		NA	0.3
AFUA_2G15490		NA	-0.2
AFUA_2G15500		0.308652198218666	0.6
AFUA_2G15510		0.755399448281586	-0.3
AFUA_2G15520		0.158696751707268	-0.9
AFUA_2G15530		NA	-1.1
AFUA_2G15540		0.56721125188623	-0.4
AFUA_2G15550		0.553968649893706	-0.5
AFUA_2G15560		0.833491037343048	-0.2
AFUA_2G15570		0.739587629439461	0.2
AFUA_2G15580		0.82357091453013	-0.2
AFUA_2G15590		0.533677970447927	0.6
AFUA_2G15600		0.15320358069582	1.2
AFUA_2G15610		0.0252832741069209	1.7
AFUA_2G15620		0.836569823794592	-0.2
AFUA_2G15630		0.846838348401315	0.2
AFUA_2G15640		0.923141984003772	-0.1
AFUA_2G15650		0.172239109105237	-1.1
AFUA_2G15660		0.615671767830682	0.4
AFUA_2G15670		NA	0.3
AFUA_2G15680		0.583981800433313	0.4
AFUA_2G15690		0.773338112780203	-0.3
AFUA_2G15700		NA	-0.5
AFUA_2G15710		NA	-1.1
AFUA_2G15720		NA	-0.6
AFUA_2G15730		NA	-2
AFUA_2G15740		0.0260749608389692	-2.1
AFUA_2G15750		0.371942543097146	-0.5
AFUA_2G15760		0.974902835287331	0
AFUA_2G15770		0.156074421599803	0.8
AFUA_2G15780		0.771043270620459	0.2
AFUA_2G15790		0.746200007106867	-0.3
AFUA_2G15800		0.547341525382553	0.5
AFUA_2G15810		0.723204279130458	-0.4
AFUA_2G15820		0.632900895104947	0.5
AFUA_2G15830		0.284590555361868	0.8
AFUA_2G15835	AFUA_2G15835	NA	0
AFUA_2G15840		0.993452128987957	0
AFUA_2G15850		NA	-1.3
AFUA_2G15860		NA	-2
AFUA_2G15870		0.692783373010509	-0.3
AFUA_2G15880		0.968360859416633	0
AFUA_2G15890		NA	-2
AFUA_2G15900		0.764111408220263	-0.3
AFUA_2G15905		NA	0.2
AFUA_2G15910		0.25349810389486	-1.1
AFUA_2G15915		NA	-1.1
AFUA_2G15920		NA	-0.5
AFUA_2G15930		NA	0.1
AFUA_2G15940		0.198324803633854	1
AFUA_2G15950		NA	0.2
AFUA_2G15960		0.0573706284743287	1.3
AFUA_2G15970		0.747389556419263	0.4
AFUA_2G15980		NA	1.3
AFUA_2G15990		NA	0.5
AFUA_2G16000		NA	-0.7
AFUA_2G16010		0.733064670940479	0.3
AFUA_2G16020		0.346136994570703	0.6
AFUA_2G16030		0.905409615062516	0.1
AFUA_2G16040		0.037993797596475	1.7
AFUA_2G16050		0.144320911140348	1.2
AFUA_2G16060		0.331393202466837	-0.9
AFUA_2G16070		NA	-0.6
AFUA_2G16080		0.411620854473956	0.7
AFUA_2G16090		0.232665597805424	0.8
AFUA_2G16100		0.423564898873463	0.6
AFUA_2G16110		NA	1.1
AFUA_2G16120		NA	-0.1
AFUA_2G16130		NA	-0.7
AFUA_2G16140		0.958680961485602	0.1
AFUA_2G16150		NA	-1.5
AFUA_2G16160		NA	-0.1
AFUA_2G16170		0.0729151424553698	1.3
AFUA_2G16180		0.979014638244117	0
AFUA_2G16190		0.54207189227267	-0.5
AFUA_2G16200		0.318079826217966	-0.6
AFUA_2G16210		0.552198126445729	0.6
AFUA_2G16220		0.436485431014819	0.5
AFUA_2G16230		0.552925938728301	0.4
AFUA_2G16240		0.658295847475368	0.4
AFUA_2G16250		NA	0
AFUA_2G16260		NA	-0.6
AFUA_2G16280		0.193904957347032	1.1
AFUA_2G16290		0.212606075748989	1.1
AFUA_2G16300		0.591371756308521	-0.6
AFUA_2G16310		NA	-0.1
AFUA_2G16320		NA	-1
AFUA_2G16330		NA	-1.2
AFUA_2G16340		0.286363692700472	0.9
AFUA_2G16350		NA	0
AFUA_2G16360		0.183917068901335	1.3
AFUA_2G16370		0.194368729665277	0.9
AFUA_2G16380		0.837460988654442	-0.2
AFUA_2G16390		NA	0.2
AFUA_2G16400		0.166905773502735	1.1
AFUA_2G16410		0.306291717145417	0.7
AFUA_2G16420		0.267632873979242	0.7
AFUA_2G16430		0.883149283269985	-0.2
AFUA_2G16440		0.89805659265728	0.1
AFUA_2G16453	AFUA_2G16453	NA	-1.2
AFUA_2G16462		0.521052543066419	0.5
AFUA_2G16470		0.209268583101616	0.9
AFUA_2G16480		0.662487078315416	0.3
AFUA_2G16490		NA	-0.1
AFUA_2G16500		0.54323749367486	-0.7
AFUA_2G16510		0.826515063262352	-0.2
AFUA_2G16520		NA	-1.5
AFUA_2G16530		0.705758735207748	-0.4
AFUA_2G16540		NA	-0.8
AFUA_2G16550		0.90976474561718	0.1
AFUA_2G16560		NA	-0.3
AFUA_2G16570		NA	-0.6
AFUA_2G16580		NA	-0.4
AFUA_2G16590		NA	-0.2
AFUA_2G16600		0.933911192538957	0.1
AFUA_2G16610		NA	-0.6
AFUA_2G16620		NA	0.3
AFUA_2G16630		NA	-1.2
AFUA_2G16640		0.698675883226031	-0.4
AFUA_2G16650		0.926254656475334	0.1
AFUA_2G16660		0.772853979806984	0.3
AFUA_2G16670		0.353307018532101	0.8
AFUA_2G16692		0.97824923958288	0
AFUA_2G16700		0.539088711797511	0.4
AFUA_2G16710		0.933786652387995	-0.1
AFUA_2G16720		NA	-1.1
AFUA_2G16730		NA	0.7
AFUA_2G16740		0.187443040340661	0.9
AFUA_2G16750		0.110303366611539	1.1
AFUA_2G16760		0.0438549644074498	1.7
AFUA_2G16770		0.800154050654253	0.2
AFUA_2G16780		0.350889111300241	0.6
AFUA_2G16790		0.78261491454941	-0.2
AFUA_2G16800		0.475882362611016	-0.5
AFUA_2G16810		0.799369474353015	0.3
AFUA_2G16820		0.316783371740423	-0.9
AFUA_2G16830		NA	-0.3
AFUA_2G16840		0.883786919527098	-0.2
AFUA_2G16845	AFUA_2G16845	NA	0
AFUA_2G16850		0.606715442254517	0.4
AFUA_2G16860		0.533176018135282	0.6
AFUA_2G16870		0.669037800146389	-0.4
AFUA_2G16880		0.213169701634212	1
AFUA_2G16890		0.607725788507879	-0.6
AFUA_2G16900		0.521052543066419	-0.7
AFUA_2G16910		0.341701066603065	0.9
AFUA_2G16920		0.324837386314244	1
AFUA_2G16930		0.506701309711742	-0.5
AFUA_2G16940		NA	-0.6
AFUA_2G16950		0.36962867715773	-0.6
AFUA_2G16960		0.48184457787548	-0.5
AFUA_2G16970		0.0626930934629943	1.4
AFUA_2G16980		0.869764456038277	0.2
AFUA_2G16985		NA	-0.4
AFUA_2G16990		NA	0.5
AFUA_2G17000		NA	0.6
AFUA_2G17040		NA	-0.5
AFUA_2G17050		0.0420151115209641	1.8
AFUA_2G17060		0.0340156338900625	1.6
AFUA_2G17070		0.533176018135282	-0.5
AFUA_2G17080		NA	0.3
AFUA_2G17090		NA	0.3
AFUA_2G17100		0.522410198020529	0.6
AFUA_2G17110		0.593179790565486	0.4
AFUA_2G17130		0.973445418049189	0
AFUA_2G17140		NA	0.2
AFUA_2G17160		NA	0.6
AFUA_2G17170		0.660321868082719	-0.4
AFUA_2G17180		0.851141695554423	-0.2
AFUA_2G17190		0.858224565772855	0.1
AFUA_2G17200		0.0391765938203073	1.7
AFUA_2G17210		0.438553073363335	0.9
AFUA_2G17220		0.950341171727389	-0.1
AFUA_2G17230		NA	-0.3
AFUA_2G17240		NA	-0.6
AFUA_2G17250		NA	0.2
AFUA_2G17260		NA	-0.5
AFUA_2G17270		NA	-0.3
AFUA_2G17280		NA	0.2
AFUA_2G17290		NA	-0.8
AFUA_2G17300		NA	-0.2
AFUA_2G17305		NA	0.4
AFUA_2G17320		0.768738493797838	0.3
AFUA_2G17330		0.614334831838746	0.5
AFUA_2G17360		NA	-0.2
AFUA_2G17370		NA	-0.1
AFUA_2G17380		NA	-0.6
AFUA_2G17390		NA	-0.2
AFUA_2G17400		NA	0.4
AFUA_2G17410		NA	-1.4
AFUA_2G17420		NA	-0.8
AFUA_2G17430		NA	-1.6
AFUA_2G17440		NA	-1
AFUA_2G17450		NA	-0.4
AFUA_2G17460		NA	0
AFUA_2G17470		NA	-0.4
AFUA_2G17475		NA	0.5
AFUA_2G17480		NA	-0.5
AFUA_2G17485	AFUA_2G17485	NA	-0.1
AFUA_2G17490		NA	-0.1
AFUA_2G17500		NA	1
AFUA_2G17511		0.116072682622975	1
AFUA_2G17520		0.58842036675652	-0.6
AFUA_2G17530		NA	-2.1
AFUA_2G17540		NA	-0.3
AFUA_2G17550		NA	-1
AFUA_2G17560		NA	-0.5
AFUA_2G17580		NA	-0.8
AFUA_2G17600		0.899872768571138	-0.2
AFUA_2G17610		NA	0.4
AFUA_2G17620		NA	-0.3
AFUA_2G17630		NA	-0.4
AFUA_2G17640		NA	-0.1
AFUA_2G17650		NA	-0.6
AFUA_2G17660		NA	-0.2
AFUA_2G17670		NA	-0.1
AFUA_2G17680		NA	-0.7
AFUA_2G17690		NA	0
AFUA_2G17700		NA	-1.4
AFUA_2G17710		NA	0
AFUA_2G17720		NA	-0.3
AFUA_2G17725	AFUA_2G17725	NA	0.2
AFUA_2G17730		0.460264844345918	0.8
AFUA_2G17760		NA	0.3
AFUA_2G17770		0.723204279130458	-0.4
AFUA_2G17790		0.128029478077609	-1.3
AFUA_2G17800		NA	-0.8
AFUA_2G17810		NA	-1.3
AFUA_2G17815		NA	0.4
AFUA_2G17820		NA	-0.1
AFUA_2G17830		NA	-0.2
AFUA_2G17840		NA	0.1
AFUA_2G17850		NA	1
AFUA_2G17860		0.171175818936999	-1.2
AFUA_2G17870		NA	-1.2
AFUA_2G17880		NA	-1
AFUA_2G17890		NA	-0.3
AFUA_2G17895		NA	0.1
AFUA_2G17900		NA	-0.2
AFUA_2G17910		NA	0.2
AFUA_2G17920		NA	-1.5
AFUA_2G17930		NA	-0.3
AFUA_2G17940		NA	0.1
AFUA_2G17950		NA	-0.3
AFUA_2G17960		NA	0.1
AFUA_2G17970		NA	-0.9
AFUA_2G17980		NA	-0.7
AFUA_2G17990		NA	-1.7
AFUA_2G18000		NA	-0.6
AFUA_2G18010		0.137826119161988	-1.7
AFUA_2G18020		NA	-0.2
AFUA_2G18030		NA	-0.9
AFUA_2G18040		NA	-0.9
AFUA_2G18050		NA	-1.7
AFUA_2G18060		NA	0
AFUA_2G18070		NA	0.4
AFUA_2G18100		NA	0
AFUA_3G00100		NA	-1.6
AFUA_3G00110		NA	-0.9
AFUA_3G00120		NA	-1.2
AFUA_3G00130		NA	-0.4
AFUA_3G00140		NA	0
AFUA_3G00150		0.196624127615293	1.1
AFUA_3G00170		NA	0.5
AFUA_3G00175		NA	0.5
AFUA_3G00180		0.348167753957109	0.9
AFUA_3G00200		0.365631274147298	-0.9
AFUA_3G00210		NA	-0.5
AFUA_3G00220		0.274201152654059	-0.8
AFUA_3G00230		0.320182866487608	-0.8
AFUA_3G00240		0.122384719582252	-1.7
AFUA_3G00250		0.107656619952236	-1.6
AFUA_3G00270		0.112090458796209	1.3
AFUA_3G00280		NA	-0.2
AFUA_3G00290		NA	-1.7
AFUA_3G00310		NA	0.6
AFUA_3G00320		NA	-0.1
AFUA_3G00330		0.773013599782633	0.3
AFUA_3G00340		0.673314819351301	-0.4
AFUA_3G00350		NA	-0.2
AFUA_3G00360		NA	0
AFUA_3G00370		0.457878297128755	-0.8
AFUA_3G00380		NA	-1.1
AFUA_3G00400		NA	0.2
AFUA_3G00410		NA	-0.5
AFUA_3G00420		NA	-0.2
AFUA_3G00430		NA	-0.1
AFUA_3G00440		NA	0.7
AFUA_3G00450		NA	-1.4
AFUA_3G00460		NA	0.1
AFUA_3G00470		NA	-0.7
AFUA_3G00480		NA	-0.5
AFUA_3G00490		NA	-1.5
AFUA_3G00495	AFUA_3G00495	NA	-2.1
AFUA_3G00500		0.00851729523400987	-2.9
AFUA_3G00510		NA	-2.3
AFUA_3G00520		NA	-1.6
AFUA_3G00530		NA	-1.1
AFUA_3G00535	AFUA_3G00535	NA	0.3
AFUA_3G00540		0.29082330114758	-1.1
AFUA_3G00550		NA	-0.3
AFUA_3G00560		NA	-0.1
AFUA_3G00570		NA	0.1
AFUA_3G00580		NA	-0.9
AFUA_3G00590		NA	-0.8
AFUA_3G00600		NA	-2
AFUA_3G00610		NA	-3
AFUA_3G00620		NA	-1.3
AFUA_3G00630		NA	-2.4
AFUA_3G00640		0.0618493239791441	-1.9
AFUA_3G00650		0.956136396693642	0.1
AFUA_3G00660		0.234410450290192	0.9
AFUA_3G00670		NA	-0.1
AFUA_3G00680		0.706473632974895	0.4
AFUA_3G00690		NA	-1.2
AFUA_3G00700		NA	0.7
AFUA_3G00710		NA	-1.2
